traffic_id,date_time,city,area,vehicle_count,avg_speed_kmh,accident_count,congestion_level,road_condition,visibility_m
11696.0,2024-04-22 07:00:00,London,Islington,3806.0,21.044833018431774,2.0,High,,3555.0
11697.0,2024-04-22 08:00:00,London,Chelsea,4667.0,77.07526024645232,0.0,Medium,Dry,6440.0
11698.0,,London,Southwark,3266.0,90.89361917785307,0.0,Medium,Dry,6314.0
11699.0,2024-04-22 10:00:00,London,Kensington,191.0,55.18805360281538,1.0,High,Dry,7077.0
11700.0,2024-04-22 11:00:00,London,Southwark,4550.0,27.260352030670997,1.0,Low,,2340.0
11701.0,2024-04-22 12:00:00,London,Chelsea,4960.0,37.911534014978116,0.0,High,Snowy,4302.0
11702.0,2024-04-22 13:00:00,London,Chelsea,772.0,,0.0,Low,Wet,5658.0
11703.0,2024-04-22 14:00:00,London,Camden,652.0,84.7500988713435,1.0,Low,Wet,6242.0
11704.0,2024-04-22 15:00:00,London,Islington,1757.0,56.864376641017735,1.0,High,Wet,2878.0
11705.0,2024-04-22 16:00:00,London,Camden,653.0,98.08183588429661,1.0,Low,Damaged,4697.0
11706.0,2024-04-22 17:00:00,London,Islington,2206.0,79.51552665264649,1.0,Low,Snowy,1479.0
11707.0,2024-04-22 18:00:00,London,Kensington,2925.0,,0.0,Medium,Snowy,8819.0
11708.0,2024-04-22 19:00:00,London,Camden,1583.0,49.41980429335096,0.0,Low,Damaged,93.0
11709.0,2024-04-22 20:00:00,London,Camden,62.0,,2.0,Low,Wet,9449.0
11710.0,2024-04-22 21:00:00,London,Chelsea,3689.0,34.835395647149596,0.0,High,Dry,9221.0
11711.0,2024-04-22 22:00:00,London,Islington,4735.0,98.96702686682288,0.0,Medium,Snowy,6442.0
11712.0,2024-04-22 23:00:00,London,Chelsea,4867.0,30.767722705905538,0.0,Low,Dry,200.0
11713.0,,London,Camden,4557.0,23.206532883281348,0.0,High,Damaged,8520.0
11714.0,2024-04-23 01:00:00,London,Islington,4302.0,52.382814362920044,0.0,Low,Wet,9451.0
11715.0,2024-04-23 02:00:00,London,Islington,4664.0,56.61786354404151,0.0,Medium,Wet,6536.0
11716.0,2024-04-23 03:00:00,London,Kensington,3106.0,25.96729215538416,0.0,,Dry,8737.0
11717.0,2024-04-23 04:00:00,London,Chelsea,1165.0,41.47472268013822,0.0,Medium,Damaged,2270.0
11718.0,2024-04-23 05:00:00,London,Kensington,2636.0,36.330635830840336,1.0,Low,Dry,9029.0
11719.0,2024-04-23 06:00:00,London,,2967.0,76.73269564423381,0.0,Medium,Wet,8172.0
11720.0,2024-04-23 07:00:00,London,Chelsea,3094.0,53.94800271648535,0.0,Medium,Dry,1037.0
11721.0,2024-04-23 08:00:00,London,Islington,4473.0,79.95561932429247,0.0,High,Damaged,9229.0
11722.0,2024-04-23 09:00:00,London,Islington,1460.0,18.279350165332403,0.0,Low,Damaged,1982.0
11723.0,2024-04-23 10:00:00,London,Southwark,1138.0,38.44622618951306,1.0,High,Wet,4768.0
11724.0,2024-04-23 11:00:00,London,Camden,3170.0,36.84631025869805,0.0,High,Wet,7851.0
11725.0,2024-04-23 12:00:00,London,Kensington,1533.0,51.25375794646217,,Low,Wet,8437.0
11726.0,2024-04-23 13:00:00,London,Southwark,4564.0,,0.0,Low,Snowy,7018.0
11727.0,2024-04-23 14:00:00,London,Kensington,1799.0,33.49395210657577,0.0,Medium,Snowy,4611.0
11728.0,2024-04-23 15:00:00,London,Kensington,2720.0,83.61056707361136,0.0,Low,Dry,764.0
11729.0,2024-04-23 16:00:00,London,Camden,3035.0,91.60417198730147,2.0,Medium,Wet,9113.0
11730.0,2024-04-23 17:00:00,London,Kensington,3001.0,79.7576046424454,0.0,Low,Wet,6178.0
,2024-04-23 18:00:00,London,Kensington,20000.0,73.04594151423274,1.0,Medium,Dry,2210.0
11732.0,2024-04-23 19:00:00,London,Islington,3149.0,63.00379379500791,0.0,Medium,Snowy,8757.0
,2024-04-23 20:00:00,London,Islington,3357.0,40.215288523628445,1.0,Medium,Damaged,408.0
11734.0,2024-04-23 21:00:00,London,Islington,2173.0,92.66268409293211,0.0,Low,Dry,2370.0
11735.0,2024-04-23 22:00:00,London,Camden,2448.0,68.37694261056234,0.0,Medium,Damaged,4031.0
11736.0,2024-04-23 23:00:00,London,Islington,997.0,90.05234374503266,1.0,High,Damaged,9209.0
11737.0,2024-04-24 00:00:00,London,Southwark,2754.0,50.760678074955564,0.0,High,Snowy,1200.0
11738.0,2024-04-24 01:00:00,London,Southwark,824.0,47.088590955491526,0.0,High,Damaged,3062.0
11739.0,2024-04-24 02:00:00,London,,3032.0,16.92716486505688,1.0,Medium,Snowy,3985.0
11740.0,2024-04-24 03:00:00,London,Camden,2629.0,,1.0,Low,Dry,3815.0
11741.0,2024-04-24 04:00:00,London,Chelsea,355.0,44.72633558450704,0.0,Medium,Dry,3970.0
11742.0,2024-04-24 05:00:00,London,Chelsea,945.0,54.47928338321438,0.0,Medium,Snowy,3557.0
11743.0,2024-04-24 06:00:00,London,Southwark,1090.0,52.76182571510285,0.0,Low,Damaged,5689.0
11744.0,2024-04-24 07:00:00,London,Chelsea,4856.0,92.61292637269217,0.0,Medium,Wet,7255.0
11745.0,2024-04-24 08:00:00,London,Kensington,2450.0,55.65793326716712,,Medium,Damaged,3156.0
11746.0,2024-04-24 09:00:00,London,Camden,4426.0,86.0765270826418,0.0,,Dry,5486.0
11747.0,2024-04-24 10:00:00,London,Southwark,4388.0,21.55755103547641,0.0,High,Damaged,8803.0
11748.0,2024-04-24 11:00:00,London,Southwark,4191.0,61.49201647755968,0.0,Low,Damaged,2654.0
11749.0,2024-04-24 12:00:00,London,,4510.0,58.410844237599356,0.0,Medium,Wet,5312.0
11750.0,2024-04-24 13:00:00,London,Kensington,438.0,24.02643487850397,0.0,High,Wet,9957.0
11751.0,2024-04-24 14:00:00,,Islington,2901.0,32.0607945220361,1.0,High,Damaged,5980.0
11752.0,2024-04-24 15:00:00,London,Southwark,1094.0,55.03081771940359,0.0,High,Damaged,
11753.0,2024-04-24 16:00:00,London,Chelsea,3456.0,56.91297283986737,2.0,Low,Damaged,3407.0
11754.0,2024-04-24 17:00:00,London,Islington,4405.0,91.00612525235442,1.0,High,Damaged,8001.0
11755.0,2024-04-24 18:00:00,London,Kensington,3924.0,24.80397901916799,0.0,Medium,Dry,5672.0
11756.0,2024-04-24 19:00:00,London,Southwark,1779.0,37.42593442241333,0.0,Medium,Snowy,9091.0
11757.0,2024-04-24 20:00:00,London,Islington,410.0,31.606600492783418,4.0,Medium,,3882.0
11758.0,2024-04-24 21:00:00,London,Southwark,4394.0,80.43376969505996,2.0,High,Dry,5195.0
11759.0,2024-04-24 22:00:00,London,Southwark,510.0,29.43171333716223,1.0,Low,Dry,757.0
11760.0,2024-04-24 23:00:00,London,Kensington,1906.0,90.88688071087142,0.0,Medium,Wet,1852.0
11761.0,2024-04-25 00:00:00,London,Chelsea,1531.0,93.74927491989486,0.0,Low,Damaged,2207.0
11762.0,2024-04-25 01:00:00,London,Kensington,536.0,20.07815971938703,,High,Wet,3815.0
,2024-04-25 02:00:00,London,Kensington,2628.0,29.518675132916172,0.0,Low,Dry,5577.0
11764.0,2024-04-25 03:00:00,London,Chelsea,2562.0,44.58936183347974,1.0,High,Wet,6087.0
11765.0,2024-04-25 04:00:00,London,Islington,707.0,88.03866039129275,0.0,Low,Wet,8587.0
11766.0,2024-04-25 05:00:00,London,Kensington,2236.0,20.97266637348685,0.0,Low,Damaged,3908.0
11767.0,2024-04-25 06:00:00,London,Southwark,3413.0,41.0059968049583,1.0,High,Wet,2054.0
11768.0,2024-04-25 07:00:00,London,Kensington,1419.0,73.11647605758108,0.0,Low,Dry,7121.0
11769.0,2024-04-25 08:00:00,London,Chelsea,2967.0,75.07996213603117,0.0,Medium,Snowy,9883.0
11770.0,2024-04-25 09:00:00,London,Islington,3654.0,42.07676262445925,1.0,Low,Damaged,7380.0
11771.0,2024-04-25 10:00:00,London,Chelsea,4631.0,96.68583212048172,2.0,High,Wet,1188.0
11772.0,2024-04-25 11:00:00,London,Southwark,4029.0,41.722072035358394,3.0,Low,Damaged,7340.0
11773.0,2024-04-25 12:00:00,London,Islington,2820.0,,1.0,Medium,Snowy,9052.0
11774.0,2024-04-25 13:00:00,London,Kensington,2156.0,65.38333861730045,1.0,Low,Wet,8147.0
11775.0,2024-04-25 14:00:00,London,Islington,814.0,82.03894808390409,1.0,Low,Dry,
11776.0,2024-04-25 15:00:00,London,Kensington,4596.0,42.11611438206673,0.0,Low,Snowy,4987.0
11777.0,2024-04-25 16:00:00,London,Kensington,,46.92760127998458,0.0,High,Dry,3497.0
11778.0,2024-04-25 17:00:00,London,Camden,1074.0,47.63837058319315,1.0,High,Damaged,1987.0
11779.0,2024-04-25 18:00:00,London,Kensington,2765.0,15.283596891287125,,High,Dry,9890.0
11780.0,2024-04-25 19:00:00,London,Kensington,4459.0,75.9382411743707,0.0,High,Snowy,1751.0
11781.0,2024-04-25 20:00:00,London,Kensington,2596.0,79.17817079245896,0.0,Medium,Dry,6150.0
11782.0,2024-04-25 21:00:00,London,Camden,80.0,83.8559907099575,0.0,Low,Damaged,9444.0
11783.0,2024-04-25 22:00:00,London,Islington,170.0,74.29413330239697,0.0,Medium,Snowy,8181.0
11784.0,2024-04-25 23:00:00,London,Camden,,63.327939446078496,,High,,4427.0
11785.0,2024-04-26 00:00:00,London,Chelsea,1472.0,60.78234089853303,1.0,Medium,Dry,1814.0
11786.0,,London,Kensington,688.0,67.93314492904716,1.0,High,Dry,1521.0
11787.0,2024-04-26 02:00:00,London,,1318.0,10.72567200187463,1.0,Low,Dry,7229.0
11788.0,2024-04-26 03:00:00,London,Camden,4299.0,50.31061479610068,0.0,High,,6565.0
11789.0,2024-04-26 04:00:00,London,Islington,1911.0,13.574165875925647,0.0,Medium,Wet,
11790.0,2024-04-26 05:00:00,London,Islington,3804.0,53.95368659961244,0.0,High,Wet,9361.0
11791.0,2024-04-26 06:00:00,London,Islington,335.0,23.386077997538493,,Medium,Wet,2851.0
11792.0,2024-04-26 07:00:00,London,Southwark,747.0,10.83986315977144,0.0,High,Damaged,4214.0
11793.0,2024-04-26 08:00:00,London,Islington,4942.0,75.74191011195003,1.0,High,Snowy,2863.0
11794.0,2024-04-26 09:00:00,London,Kensington,1837.0,73.40867547406577,1.0,Medium,Damaged,2290.0
11795.0,2024-04-26 10:00:00,London,Camden,4999.0,44.802555402524106,2.0,High,Snowy,775.0
11796.0,2024-04-26 11:00:00,London,Chelsea,1413.0,15.892462892950261,0.0,High,Wet,9281.0
11797.0,2024-04-26 12:00:00,London,Chelsea,2234.0,97.74327733121854,1.0,Medium,Snowy,4407.0
11798.0,2024-04-26 13:00:00,London,Chelsea,2381.0,,1.0,Medium,Dry,1897.0
11799.0,2024-04-26 14:00:00,London,Kensington,2883.0,53.948822532857385,,High,Snowy,7639.0
11800.0,2024-01-15T14:00Z,London,Camden,2670.0,34.48679822783439,0.0,Medium,Dry,7943.0
11801.0,2024-04-26 16:00:00,London,Southwark,4482.0,21.911990708344625,1.0,Medium,Wet,5085.0
11802.0,2024-04-26 17:00:00,London,Southwark,2847.0,56.15064638678395,0.0,Medium,Dry,3934.0
11803.0,2024-04-26 18:00:00,London,Islington,1138.0,27.631070729757997,0.0,High,Wet,4696.0
11804.0,2024-04-26 19:00:00,London,Southwark,3901.0,42.47060998299621,0.0,Medium,Wet,4097.0
11805.0,2024-04-26 20:00:00,London,Camden,1495.0,64.58516400096246,0.0,High,Damaged,7826.0
11806.0,2024-04-26 21:00:00,London,Islington,4381.0,44.81531867518958,0.0,Low,Snowy,1544.0
11807.0,2024-04-26 22:00:00,London,Kensington,2187.0,56.75045532919293,0.0,High,Dry,2163.0
11808.0,2024-04-26 23:00:00,London,Chelsea,600.0,30.880801990075227,0.0,Low,Wet,1464.0
11809.0,2024-04-27 00:00:00,London,Chelsea,3505.0,72.6403653774761,1.0,Low,Damaged,6281.0
11810.0,,London,Islington,465.0,67.10925922204612,1.0,Low,Dry,7166.0
11811.0,2024-04-27 02:00:00,London,Islington,302.0,72.36672758935484,0.0,High,Wet,7297.0
11812.0,2024-04-27 03:00:00,London,Islington,4929.0,40.578224519475526,0.0,Low,Snowy,380.0
11813.0,2024-04-27 04:00:00,,Camden,4383.0,94.64319550705692,2.0,Low,Dry,5686.0
11814.0,2024-04-27 05:00:00,London,Islington,2397.0,66.16318855121125,1.0,High,Snowy,482.0
,2024-04-27 06:00:00,London,Camden,3244.0,21.4501170573444,0.0,Medium,Snowy,5605.0
11816.0,2024-04-27 07:00:00,London,Islington,1588.0,97.7562854648195,0.0,,Wet,1664.0
11817.0,2024-04-27 08:00:00,London,Camden,763.0,61.20096779775446,0.0,High,Damaged,1695.0
11818.0,2024-04-27 09:00:00,,Camden,4763.0,72.85729370632711,0.0,Low,Dry,6018.0
11819.0,2024-04-27 10:00:00,London,Southwark,1510.0,43.50088314744201,2.0,Medium,Snowy,2513.0
11820.0,2024-04-27 11:00:00,London,Southwark,3612.0,49.80508664520818,0.0,High,Dry,1500.0
11821.0,2024-04-27 12:00:00,London,Islington,3004.0,75.92305952360007,1.0,Low,Wet,3514.0
11822.0,2024-04-27 13:00:00,London,Islington,685.0,87.8808779804479,1.0,Low,Dry,5069.0
11823.0,2024-04-27 14:00:00,London,Camden,2369.0,96.44232809055475,0.0,Medium,Damaged,1982.0
11824.0,2024-04-27 15:00:00,London,Camden,4413.0,99.09882866728198,0.0,Medium,Wet,6163.0
11825.0,2024-04-27 16:00:00,,Southwark,2833.0,63.57238790688725,0.0,Low,Wet,1442.0
11826.0,2024-04-27 17:00:00,London,Kensington,4069.0,17.870523049758766,0.0,,,5709.0
11827.0,2024-04-27 18:00:00,London,Chelsea,2645.0,62.05903809699921,0.0,High,Wet,1660.0
11828.0,2024-04-27 19:00:00,London,Chelsea,3410.0,28.397832117728612,0.0,Low,Wet,8184.0
11829.0,2024-04-27 20:00:00,London,Kensington,333.0,68.3504844745097,0.0,Medium,Wet,5930.0
11830.0,2024-04-27 21:00:00,London,Kensington,20000.0,40.210455530776585,1.0,High,Snowy,2553.0
11831.0,2024-04-27 22:00:00,London,Chelsea,4652.0,56.992578910451144,,High,Snowy,5731.0
11832.0,2024-04-27 23:00:00,London,Southwark,3852.0,69.48432498343459,1.0,Medium,Dry,4419.0
11833.0,2024-04-28 00:00:00,London,Chelsea,559.0,91.74831457441573,0.0,Medium,Snowy,5588.0
11834.0,2024-04-28 01:00:00,London,Kensington,2832.0,81.345740402244,0.0,Medium,Damaged,8111.0
11835.0,2024-04-28 02:00:00,London,Chelsea,3743.0,11.902174455918272,0.0,High,,6985.0
11836.0,2024-04-28 03:00:00,London,Chelsea,177.0,23.770387735643784,1.0,Low,Snowy,3555.0
11837.0,2024-04-28 04:00:00,,Kensington,3176.0,88.18723455151961,0.0,High,Snowy,1143.0
11838.0,2024-04-28 05:00:00,London,Southwark,3261.0,76.89013218631167,1.0,High,Dry,5331.0
11839.0,2024-04-28 06:00:00,London,Chelsea,1422.0,23.309760797291165,0.0,Low,Wet,714.0
,2024-04-28 07:00:00,,Islington,4009.0,63.0027111921982,1.0,Low,Dry,6418.0
11841.0,2024-04-28 08:00:00,London,Islington,36.0,62.883179044452305,0.0,High,Wet,862.0
11842.0,2024-04-28 09:00:00,London,Chelsea,2023.0,79.74298119172362,1.0,Low,Damaged,2098.0
11843.0,2024-04-28 10:00:00,London,Kensington,195.0,83.20738483909041,0.0,Low,Dry,8299.0
11844.0,2024-04-28 11:00:00,,Islington,1317.0,70.65873343152978,2.0,High,Wet,7434.0
11845.0,2024-04-28 12:00:00,London,Chelsea,4688.0,74.19001296530544,0.0,Medium,Snowy,9704.0
11846.0,2024-04-28 13:00:00,London,Kensington,444.0,70.0021644409155,0.0,Medium,Wet,524.0
11847.0,2024-04-28 14:00:00,London,Islington,1372.0,23.58897586322274,1.0,Medium,Dry,4887.0
11848.0,2024-04-28 15:00:00,London,Southwark,,71.61078229016307,0.0,High,,7891.0
11849.0,2024-04-28 16:00:00,London,Kensington,2715.0,52.40118570627402,1.0,High,Snowy,5499.0
11850.0,2024-04-28 17:00:00,London,Islington,3158.0,98.00186322718898,0.0,Low,Dry,233.0
11851.0,2024-04-28 18:00:00,London,Camden,4628.0,73.79558510218149,0.0,High,Wet,4168.0
11852.0,2024-04-28 19:00:00,London,Camden,2748.0,43.671902967202485,1.0,Low,Damaged,7677.0
11853.0,2024-04-28 20:00:00,London,Kensington,4367.0,91.90465954433206,1.0,Medium,Damaged,3972.0
11854.0,2024-04-28 21:00:00,,Islington,1322.0,30.734165397399767,0.0,Medium,Dry,6876.0
11855.0,2024-04-28 22:00:00,London,Southwark,3223.0,52.06822489206181,0.0,Low,Damaged,3409.0
11856.0,2024-04-28 23:00:00,London,Kensington,3832.0,15.726450454987422,1.0,High,Snowy,3955.0
11857.0,2024-04-29 00:00:00,London,Kensington,1781.0,66.58409793971198,0.0,High,Dry,
11858.0,2024-04-29 01:00:00,London,Southwark,3614.0,60.269068637628926,1.0,Medium,Wet,7919.0
11859.0,2024-04-29 02:00:00,London,Chelsea,340.0,55.40167868366854,1.0,High,Damaged,7594.0
11860.0,2024-04-29 03:00:00,London,Chelsea,1138.0,28.599408470239275,2.0,Medium,Damaged,4568.0
11861.0,2024-04-29 04:00:00,London,Southwark,261.0,54.49622541934288,2.0,Medium,Dry,3590.0
11862.0,2024-04-29 05:00:00,London,Southwark,4821.0,51.3257088053497,0.0,Low,Snowy,9684.0
11863.0,2024-04-29 06:00:00,London,Islington,4686.0,11.965876897040504,0.0,Low,Snowy,2611.0
11864.0,2024-04-29 07:00:00,London,Southwark,81.0,,1.0,Medium,Wet,6698.0
11865.0,,London,Camden,4574.0,91.17029474161123,0.0,Medium,Snowy,2243.0
11866.0,2024-04-29 09:00:00,London,Camden,4530.0,81.00520075335953,0.0,Low,Damaged,2168.0
11867.0,2024-04-29 10:00:00,London,Chelsea,2136.0,20.79047712586351,1.0,,Damaged,3277.0
11868.0,2024-04-29 11:00:00,London,Camden,3281.0,97.54491003508744,0.0,High,Wet,1503.0
11869.0,2024-04-29 12:00:00,London,Camden,1128.0,51.87781647449503,0.0,Medium,Damaged,147.0
11870.0,,London,Islington,3115.0,77.50063183047524,0.0,Medium,Wet,5900.0
11871.0,2024-04-29 14:00:00,London,Chelsea,2061.0,58.76113404038537,0.0,High,Dry,68.0
11872.0,2024-04-29 15:00:00,London,Islington,2540.0,78.78909723996328,2.0,Medium,Wet,4173.0
11873.0,2024-04-29 16:00:00,London,Kensington,3511.0,69.61908907995726,0.0,Medium,Damaged,4905.0
11874.0,,London,,2771.0,15.86007384955634,0.0,High,Dry,339.0
11875.0,2024-04-29 18:00:00,London,Camden,182.0,92.21964848079678,2.0,High,Snowy,566.0
11876.0,2024-04-29 19:00:00,London,Islington,292.0,79.1591021753527,0.0,Medium,Snowy,3350.0
11877.0,2024-04-29 20:00:00,London,Kensington,1185.0,29.944021973023563,0.0,High,Dry,
11878.0,2024-04-29 21:00:00,London,Camden,4326.0,30.372531496567923,0.0,Low,Wet,3478.0
11879.0,2024-04-29 22:00:00,London,Southwark,4007.0,71.79959600455678,1.0,Medium,Dry,1028.0
11880.0,2024-04-29 23:00:00,London,Islington,,73.08378841846488,0.0,Medium,Dry,2372.0
11881.0,2024-04-30 00:00:00,London,Chelsea,1686.0,17.83585090386088,1.0,Medium,Snowy,
11882.0,2024-04-30 01:00:00,London,Kensington,562.0,91.4532623429596,1.0,Low,Dry,8017.0
11883.0,2024-04-30 02:00:00,London,Camden,4018.0,77.22413088453007,0.0,Medium,Damaged,4906.0
11884.0,2024-04-30 03:00:00,London,Camden,4735.0,98.56328723869717,0.0,,Dry,9790.0
11885.0,2024-04-30 04:00:00,London,Chelsea,2818.0,48.94520023486664,1.0,Low,Damaged,397.0
11886.0,2024-04-30 05:00:00,London,Camden,518.0,17.759784172922316,1.0,Low,Damaged,2030.0
11887.0,2024-04-30 06:00:00,,Southwark,2027.0,91.51064843917956,0.0,Low,Wet,2862.0
11888.0,2024-04-30 07:00:00,London,Southwark,1043.0,83.15825797932388,1.0,Low,Damaged,2865.0
11889.0,2024-04-30 08:00:00,London,Kensington,185.0,10.020024838139856,2.0,Low,Dry,8049.0
11890.0,2024-04-30 09:00:00,London,Southwark,4634.0,57.70235787581767,0.0,Medium,Snowy,2032.0
11891.0,2024-04-30 10:00:00,London,Kensington,2252.0,10.672777266072801,0.0,High,Snowy,9796.0
11892.0,2024-04-30 11:00:00,London,Kensington,1443.0,41.63517192141486,0.0,Medium,Snowy,6409.0
11893.0,2024-04-30 12:00:00,London,Islington,3839.0,88.25017629349091,0.0,Low,Wet,1181.0
11894.0,2024-04-30 13:00:00,London,Camden,4509.0,70.64302789891178,0.0,Low,Dry,2370.0
11895.0,2024-04-30 14:00:00,London,Camden,2778.0,86.55551793702931,0.0,High,Snowy,3252.0
11896.0,2024-04-30 15:00:00,London,Southwark,1830.0,60.1463960133127,1.0,Low,Wet,9923.0
11897.0,2024-04-30 16:00:00,London,Camden,3698.0,79.67453930861846,0.0,Low,Dry,3503.0
,2024-04-30 17:00:00,London,Kensington,2337.0,53.75670230453465,0.0,High,Wet,2367.0
11899.0,2024-04-30 18:00:00,London,Kensington,3179.0,55.25093493254799,2.0,Low,Snowy,3100.0
11900.0,2024-04-30 19:00:00,London,Chelsea,,63.81917848561804,0.0,Low,Wet,5300.0
11901.0,2024-04-30 20:00:00,London,Camden,1607.0,22.654086571833737,0.0,Low,Wet,2973.0
11902.0,2024-04-30 21:00:00,London,Camden,4820.0,67.90976099503915,1.0,Low,Dry,9130.0
11903.0,2024-04-30 22:00:00,London,Southwark,2560.0,87.01190016777198,1.0,High,Snowy,6082.0
11904.0,2024-04-30 23:00:00,London,Southwark,4353.0,24.356639758154387,1.0,Medium,Damaged,2813.0
,2024-05-01 00:00:00,London,Islington,4036.0,43.9159584171556,0.0,Medium,,7032.0
11906.0,2024-05-01 01:00:00,London,Southwark,2121.0,92.82722800857862,0.0,High,Damaged,5331.0
11907.0,2024-05-01 02:00:00,London,Kensington,940.0,38.02593289005218,0.0,High,Dry,8418.0
11908.0,2024-05-01 03:00:00,London,Kensington,537.0,88.76803066605382,1.0,Low,Dry,2468.0
11909.0,2024-05-01 04:00:00,London,Camden,2766.0,67.70970036660444,1.0,Low,Dry,3309.0
11910.0,2024-05-01 05:00:00,London,Chelsea,496.0,85.9093650821742,1.0,Medium,Wet,8225.0
11911.0,2024-05-01 06:00:00,London,Camden,1382.0,22.847000434388228,0.0,High,Snowy,9710.0
11912.0,2024-05-01 07:00:00,London,Chelsea,358.0,80.83195212998496,0.0,Low,Damaged,6059.0
11913.0,2024-05-01 08:00:00,London,Southwark,3842.0,,,Medium,Dry,2678.0
11914.0,2024-05-01 09:00:00,London,Islington,3757.0,45.511735247381814,0.0,High,,5439.0
11915.0,2024-05-01 10:00:00,London,Islington,2429.0,35.18275219463642,0.0,High,Wet,5151.0
11916.0,2024-05-01 11:00:00,London,Islington,3940.0,67.70377876498281,,Medium,Snowy,3842.0
11917.0,2024-05-01 12:00:00,London,Southwark,3791.0,78.81838496076662,1.0,High,Wet,6304.0
,2024-05-01 13:00:00,London,Chelsea,2390.0,41.05769515311011,0.0,High,Damaged,2567.0
11919.0,2024-05-01 14:00:00,London,Camden,2194.0,85.33829885952109,0.0,High,Dry,241.0
11920.0,2024-05-01 15:00:00,London,Islington,608.0,59.65393599053171,0.0,High,Wet,7933.0
11921.0,2024-05-01 16:00:00,London,Camden,1100.0,77.76769657147398,0.0,High,Dry,7157.0
11922.0,2024-05-01 17:00:00,London,Islington,330.0,75.26222368355603,0.0,Low,Damaged,7101.0
11923.0,2024-05-01 18:00:00,London,Chelsea,3626.0,22.456929532533593,1.0,Low,Damaged,4363.0
11924.0,2024-05-01 19:00:00,London,Southwark,3271.0,75.8311698005511,2.0,Low,Wet,8659.0
11925.0,2024-05-01 20:00:00,London,Chelsea,548.0,84.36729656758756,0.0,High,Damaged,8398.0
11926.0,2024-05-01 21:00:00,London,Chelsea,980.0,13.151841933838986,0.0,Medium,Wet,4048.0
11927.0,2024-05-01 22:00:00,London,Kensington,487.0,24.614683784017114,0.0,Medium,Dry,5875.0
11928.0,2024-05-01 23:00:00,London,Islington,3186.0,56.836873870190594,0.0,Medium,Snowy,4684.0
11929.0,2024-05-02 00:00:00,London,Chelsea,2225.0,15.29527360126352,0.0,Medium,Wet,4030.0
11930.0,2024-05-02 01:00:00,London,Kensington,2198.0,42.948483909637424,0.0,Low,Dry,4443.0
11931.0,2024-05-02 02:00:00,London,Camden,4357.0,85.54482023722373,0.0,Low,Wet,5277.0
11932.0,2024-05-02 03:00:00,London,Chelsea,1912.0,19.09378464381459,0.0,Low,Damaged,8617.0
11933.0,2024-05-02 04:00:00,London,Southwark,3364.0,22.594721586150783,,High,Snowy,9703.0
11934.0,2024-05-02 05:00:00,London,Kensington,3672.0,20.73162783421889,0.0,High,Snowy,2625.0
11935.0,2024-05-02 06:00:00,London,Southwark,1666.0,59.039028783023205,0.0,High,Damaged,9668.0
11936.0,2024-05-02 07:00:00,London,Kensington,2747.0,37.36879192207789,0.0,High,Dry,2164.0
11937.0,2024-05-02 08:00:00,London,Islington,2082.0,83.47027793879518,0.0,High,Wet,6485.0
11938.0,2024-05-02 09:00:00,London,Camden,2288.0,62.39652327806702,0.0,High,Wet,57.0
11939.0,2024-05-02 10:00:00,London,Southwark,2746.0,70.30066132436636,1.0,Medium,Damaged,5390.0
11940.0,2024-05-02 11:00:00,London,Chelsea,1923.0,37.68020599119397,0.0,Low,Wet,6900.0
11941.0,2024-05-02 12:00:00,London,Camden,2102.0,54.26104368100175,0.0,Low,Damaged,
11942.0,2024-01-15T14:00Z,London,Camden,1088.0,43.36023529873381,0.0,Low,Wet,270.0
11943.0,2024-05-02 14:00:00,London,Chelsea,571.0,54.75385546975204,2.0,Low,Damaged,
11944.0,2024-05-02 15:00:00,London,Southwark,1706.0,71.94406117250993,1.0,Low,Dry,3223.0
11945.0,2024-05-02 16:00:00,London,Southwark,3080.0,50.574892304424154,0.0,High,Dry,3887.0
11946.0,2024-05-02 17:00:00,,Islington,2906.0,16.000788526153983,0.0,High,Dry,9379.0
11947.0,2024-05-02 18:00:00,London,,4453.0,43.377664432436966,0.0,Medium,Wet,6115.0
11948.0,2024-05-02 19:00:00,London,Camden,2489.0,89.96675490905096,1.0,High,Dry,8077.0
11949.0,2024-05-02 20:00:00,London,Camden,911.0,84.08788690388556,0.0,Medium,Damaged,370.0
11950.0,2024-05-02 21:00:00,London,Islington,4549.0,84.96255081966248,1.0,Low,Wet,5444.0
11951.0,2024-05-02 22:00:00,London,Kensington,1016.0,26.298923508152626,0.0,Low,Wet,863.0
11952.0,2024-05-02 23:00:00,London,Kensington,3361.0,17.143373537986225,,Low,Wet,5035.0
11953.0,2024-05-03 00:00:00,London,Kensington,4718.0,83.19460213573434,0.0,High,Snowy,6798.0
11954.0,2024-05-03 01:00:00,London,Chelsea,3618.0,69.9354501243672,0.0,Medium,Snowy,5431.0
11955.0,2024-05-03 02:00:00,London,Islington,20000.0,55.74417565472826,2.0,,Damaged,3456.0
11956.0,2024-05-03 03:00:00,London,Chelsea,2015.0,71.8446740168365,0.0,Medium,Wet,3041.0
11957.0,2024-05-03 04:00:00,London,Kensington,3788.0,93.78019099665642,1.0,Low,Damaged,2418.0
11958.0,2024-05-03 05:00:00,London,Chelsea,4773.0,21.619679386555642,0.0,High,Wet,337.0
11959.0,2024-05-03 06:00:00,London,Camden,3575.0,25.255331632524083,2.0,Low,Wet,3516.0
11960.0,2024-05-03 07:00:00,London,Chelsea,3677.0,63.08798891080501,0.0,High,Snowy,7871.0
